timestamp,node_id,node_name,node_type,region,software_version,availability_percent,uptime_minutes,mtbf_hours,mttr_hours,interface_flaps,bgp_flaps,download_bandwidth_mbps,upload_bandwidth_mbps,throughput_utilization_percent,interface_utilization_percent,data_transferred_gb,goodput_mbps,latency_ms,one_way_latency_ms,jitter_ms,dns_resolution_time_ms,tcp_handshake_time_ms,time_to_first_byte_ms,packet_loss_percent,error_rate_percent,crc_errors_per_million,interface_errors,collisions_percent,discarded_packets_per_million,retransmission_percent,mean_opinion_score,signal_to_noise_ratio,cpu_utilization_percent,memory_utilization_percent,queue_depth,power_consumption_watts,temperature_celsius,connection_count,active_sessions,connection_drop_percent,connection_establishment_time_ms,transactions_per_second,avg_transaction_time_ms,web_traffic_percent,media_traffic_percent,other_traffic_percent,mtu_efficiency_percent,rssi_dbm,channel_utilization_percent,co_channel_interference_db,roaming_time_ms,client_count,maintenance_window,major_incident,software_update,power_outage,weather_event,failure_event
2025-03-13 22:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9707,60,3928,2.0,0,0,83.35,20.64,66.67,55.7,4.934,79.73,32.35,14.19,0.3,27.26,65.38,123.47,0.353,0.22,2.2,0,0,1.7,0.3,4.48,22.33,52.26,49.0,432,870.3,40.4,68,19,0.144,107.85,2.2,139.26,31.1,43.7,25.1,54.9,-71.1,60.1,19.97,110.4,10,0,0,0,0,0,0
2025-03-13 23:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9729,60,3928,2.0,0,0,80.96,23.93,66.67,50.69,13.877,77.4,30.03,13.13,2.43,28.96,62.97,97.6,0.415,0.161,3.0,0,0,1.76,0.0,4.71,20.56,66.11,48.27,437,918.1,44.6,167,73,0.221,116.41,7.7,95.32,33.4,41.4,25.2,65.1,-76.3,62.1,18.31,121.3,30,0,0,0,0,0,0
2025-03-14 00:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9613,60,3928,2.0,0,0,87.8,19.94,66.67,58.21,15.048,83.91,33.74,15.57,2.79,35.53,67.38,92.59,0.456,0.259,0.4,9,0,1.1,0.53,4.54,16.64,57.55,54.49,400,888.5,44.5,161,64,0.256,111.08,6.5,125.76,27.9,27.4,44.7,57.9,-63.5,64.9,23.81,116.6,30,0,0,0,0,0,0
2025-03-14 01:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9704,60,3928,2.0,0,0,96.29,20.66,66.67,53.17,16.501,92.17,43.96,20.39,4.73,42.9,85.32,117.93,0.289,0.152,1.8,8,0,1.1,0.51,4.41,22.13,66.15,44.58,427,918.2,43.5,185,61,0.29,149.72,6.7,145.93,30.1,48.5,21.4,51.0,-69.8,58.8,21.13,117.7,30,0,0,0,0,0,0
2025-03-14 02:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.978,60,3928,2.0,0,0,93.03,18.85,66.67,59.24,15.942,88.99,34.22,15.13,1.61,28.09,73.01,113.28,0.362,0.105,1.1,0,0,1.58,0.35,4.46,25.27,59.45,49.21,455,895.1,44.8,163,69,0.231,123.32,6.6,137.16,43.8,49.1,7.1,71.0,-78.3,62.0,16.19,76.8,30,0,0,0,0,0,0
2025-03-14 03:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9538,60,3928,2.0,0,0,88.54,20.34,66.67,54.23,15.17,84.61,43.43,18.83,1.99,29.27,88.32,144.32,0.449,0.314,4.4,1,0,1.45,0.57,4.42,22.19,58.15,53.64,463,890.6,41.2,155,70,0.296,177.51,7.3,166.62,37.2,37.8,25.0,43.7,-84.2,63.7,19.98,108.3,30,0,0,0,0,0,0
2025-03-14 04:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9543,60,3928,2.0,0,0,77.7,20.99,66.67,48.51,13.312,74.26,33.6,15.7,2.03,38.76,73.91,92.32,0.437,0.331,3.2,1,0,1.66,0.22,4.63,21.06,58.25,49.2,525,891.0,43.9,205,63,0.252,131.21,6.0,95.19,43.7,38.1,18.2,56.4,-66.3,60.7,19.53,122.7,30,0,0,0,0,0,0
2025-03-14 05:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9537,60,3928,2.0,0,0,76.03,18.49,66.67,55.04,13.026,72.51,43.66,20.18,5.42,32.47,90.23,128.76,0.662,0.326,3.8,8,0,1.44,0.46,3.94,19.47,63.66,46.09,407,909.6,44.1,223,71,0.274,132.99,7.8,148.64,38.1,40.4,21.5,72.7,-74.1,57.7,16.89,84.8,30,0,0,0,0,0,0
2025-03-14 06:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.959,60,3928,2.0,0,0,86.09,22.15,66.67,53.28,18.193,82.28,33.89,14.5,4.25,31.18,64.42,122.1,0.439,0.237,2.8,0,0,1.58,0.24,4.77,19.71,58.1,51.94,346,890.5,42.8,249,95,0.346,118.14,8.0,157.04,37.8,46.5,15.7,51.8,-65.6,62.1,24.38,106.1,37,0,0,0,0,0,0
2025-03-14 07:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9663,60,3928,2.0,0,0,94.79,23.97,66.67,47.74,23.636,90.72,34.68,14.95,2.82,33.59,68.74,123.14,0.309,0.206,3.9,4,0,1.49,0.46,4.71,23.79,60.92,52.08,380,900.2,46.1,237,108,0.262,115.57,12.0,129.92,38.9,42.7,18.4,51.7,-72.6,62.9,23.72,104.0,44,0,0,0,0,0,0
2025-03-14 08:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9738,60,3928,2.0,0,0,85.71,21.06,66.67,52.49,24.293,82.08,35.72,16.7,3.32,29.65,72.06,132.1,0.249,0.144,1.2,0,0,1.24,0.26,4.54,20.27,59.43,50.44,378,895.0,42.4,370,132,0.234,116.16,13.1,144.26,34.3,40.8,24.8,59.8,-77.3,67.0,15.83,98.6,50,0,0,0,0,0,0
2025-03-14 09:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9686,60,3928,2.0,0,0,91.28,25.69,66.67,57.7,24.95,87.36,32.34,14.09,4.12,26.86,62.71,119.48,0.307,0.163,2.1,0,0,1.71,0.5,4.88,20.03,62.23,54.1,490,904.7,46.4,324,127,0.303,121.38,14.7,153.49,35.8,52.7,11.5,55.1,-75.2,62.8,21.51,115.8,48,0,0,0,0,0,0
2025-03-14 10:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9526,60,3928,2.0,0,0,98.43,25.54,66.67,58.32,32.806,93.95,35.32,15.65,6.21,29.49,71.37,128.25,0.572,0.298,2.8,3,0,1.44,0.57,3.64,22.58,50.29,53.22,487,863.5,39.9,321,109,0.353,117.13,13.0,147.52,35.6,64.3,0.1,63.5,-70.8,62.2,18.58,113.2,59,0,0,0,0,0,0
2025-03-14 11:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9823,60,3928,2.0,0,0,99.8,24.1,66.67,53.48,38.432,95.65,31.16,14.52,5.39,34.42,63.46,91.69,0.16,0.004,0.0,4,0,1.19,0.0,4.68,25.89,61.83,48.99,461,903.3,44.2,400,154,0.346,123.24,16.9,131.51,42.5,35.0,22.5,52.6,-70.8,64.7,25.15,107.3,68,0,0,0,0,0,0
2025-03-14 12:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9628,60,3928,2.0,0,0,97.1,23.23,66.67,53.66,40.57,92.96,35.16,15.89,7.06,31.74,72.73,96.21,0.282,0.163,2.3,0,0,1.5,0.26,4.46,23.38,61.47,47.51,422,902.1,41.1,548,144,0.418,106.66,16.6,126.21,41.4,31.4,27.2,68.3,-78.2,59.6,14.99,76.8,74,0,0,0,0,0,0
2025-03-14 13:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9719,60,3928,2.0,0,0,100.56,24.05,66.67,54.74,42.597,96.18,29.92,13.43,6.98,36.96,62.99,100.61,0.375,0.072,0.6,16,0,1.34,0.36,4.58,22.05,59.52,50.75,466,895.3,46.3,480,180,0.418,102.79,15.9,145.2,34.7,26.3,39.0,56.1,-69.7,67.5,13.67,131.1,75,0,0,0,0,0,0
2025-03-14 14:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9707,60,3928,2.0,0,0,91.57,24.21,66.67,47.58,36.623,87.57,30.58,14.71,4.57,31.48,62.39,116.59,0.392,0.11,0.1,0,0,1.56,0.26,4.78,20.5,59.19,56.62,438,894.2,42.6,385,192,0.364,122.32,20.0,121.31,36.1,36.5,27.4,53.8,-67.2,58.0,14.96,128.9,71,0,0,0,0,0,0
2025-03-14 15:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9557,60,3928,2.0,0,0,94.04,21.9,66.67,55.66,32.943,89.85,26.11,11.81,5.25,33.05,49.19,96.06,0.481,0.287,5.0,0,0,1.47,0.45,4.24,26.1,61.16,54.81,473,901.0,42.4,331,165,0.313,114.22,17.4,97.28,33.3,44.1,22.6,43.9,-68.7,59.1,23.28,98.0,62,0,0,0,0,0,0
2025-03-14 16:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.972,60,3928,2.0,0,0,94.68,23.02,66.67,52.3,26.822,90.7,17.52,7.42,2.72,32.15,33.37,45.82,0.219,0.114,1.4,1,0,1.46,0.29,4.53,20.95,53.48,52.41,388,874.5,42.8,318,114,0.333,75.16,10.5,40.3,37.5,44.6,17.9,75.4,-79.0,64.0,9.69,73.8,50,0,0,0,0,0,0
2025-03-14 17:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9831,60,3928,2.0,0,0,81.84,24.08,66.67,56.45,20.394,78.4,37.81,17.13,3.25,28.3,78.46,129.7,0.215,0.005,0.0,0,0,1.19,0.17,4.56,19.39,51.23,49.84,401,866.7,44.1,331,120,0.328,130.47,14.2,133.64,33.0,53.5,13.6,68.6,-77.9,57.6,17.17,138.7,44,0,0,0,0,0,0
2025-03-14 18:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9884,60,3928,2.0,0,0,84.08,22.92,66.67,45.75,17.755,80.71,35.37,15.97,3.25,30.84,68.82,125.78,0.0,0.011,0.0,7,0,1.15,0.0,4.32,25.89,57.35,54.26,395,887.9,41.9,281,98,0.208,111.49,10.8,152.74,35.7,22.9,41.4,73.3,-66.9,62.7,15.73,113.1,37,0,0,0,0,0,0
2025-03-14 19:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.967,60,3928,2.0,0,0,83.93,21.62,66.67,60.15,14.366,80.34,29.91,13.11,3.09,27.27,59.31,101.49,0.285,0.207,2.7,0,0,1.51,0.06,4.61,19.8,57.14,53.95,441,887.1,41.6,156,81,0.246,116.37,6.8,99.34,33.6,39.7,26.7,66.3,-79.7,72.4,25.32,102.7,30,0,0,0,0,0,0
2025-03-14 20:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9562,60,3928,2.0,0,0,76.32,24.44,66.67,53.8,10.011,72.87,29.34,12.78,1.42,31.54,55.6,117.22,0.553,0.289,3.5,2,0,1.48,0.4,4.29,23.89,62.04,46.61,426,904.0,45.0,152,53,0.298,108.96,4.6,146.16,34.1,34.2,31.7,58.6,-83.1,66.3,12.24,116.5,23,0,0,0,0,0,0
2025-03-14 21:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9745,60,3928,2.0,0,0,79.05,19.39,66.67,43.07,7.365,75.58,34.84,16.78,0.87,21.36,66.46,120.51,0.405,0.137,1.9,0,0,1.61,0.55,4.63,24.93,68.19,47.94,407,925.3,43.8,88,35,0.236,125.47,3.7,121.25,33.2,42.1,24.7,56.8,-66.7,56.0,24.21,82.4,16,0,0,0,0,0,0
2025-03-14 22:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9819,60,3928,2.0,0,0,71.03,19.61,66.67,54.73,4.198,67.85,49.5,23.0,3.23,33.61,101.7,161.65,0.499,0.127,0.8,0,0,1.61,0.69,4.66,29.94,63.35,49.19,471,908.6,43.2,74,25,0.109,157.63,2.3,190.52,31.8,32.3,35.9,62.8,-67.1,60.9,19.76,100.5,10,0,0,0,0,0,0
2025-03-14 23:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9615,60,3928,2.0,0,0,82.78,20.87,66.67,55.54,14.165,79.19,39.59,17.61,1.26,27.95,75.24,132.92,0.35,0.247,1.0,6,0,1.67,0.24,4.46,27.85,60.64,46.29,431,899.2,40.9,174,78,0.275,136.61,8.7,133.9,31.9,45.0,23.1,61.0,-73.9,58.2,20.37,107.4,30,0,0,0,0,0,0
2025-03-15 00:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9858,60,3928,2.0,0,0,90.29,20.36,66.67,57.22,18.54,86.52,30.9,14.74,4.77,28.28,60.57,94.68,0.189,0.03,0.1,6,0,1.31,0.13,4.3,20.36,61.36,48.24,488,901.7,41.4,220,78,0.223,117.84,7.5,79.24,34.7,27.6,37.7,61.4,-80.5,59.7,21.14,107.4,36,0,0,0,0,0,0
2025-03-15 01:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.985,60,3928,2.0,0,0,90.34,18.06,66.67,52.28,18.55,86.6,40.41,17.44,3.26,29.22,81.15,133.92,0.151,0.032,0.4,1,0,1.14,0.1,4.49,20.2,62.95,49.64,380,907.2,44.3,187,67,0.235,143.9,7.7,173.29,34.5,32.6,32.8,66.0,-70.7,59.0,16.49,105.0,36,0,0,0,0,0,0
2025-03-15 02:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9621,60,3928,2.0,0,0,80.07,26.07,66.67,49.63,16.439,76.53,29.36,13.24,1.87,28.7,58.52,83.04,0.441,0.263,0.4,1,0,1.65,0.13,4.57,26.01,48.95,52.19,490,858.9,41.8,197,78,0.231,100.11,6.4,116.31,29.5,39.1,31.4,85.0,-76.8,58.7,24.88,95.7,36,0,0,0,0,0,0
2025-03-15 03:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9552,60,3928,2.0,0,0,84.34,25.23,66.67,52.75,17.315,80.51,29.23,13.3,5.17,29.93,57.41,72.85,0.566,0.303,1.6,7,0,1.43,0.61,3.77,24.51,66.06,52.41,441,917.9,44.5,269,85,0.29,94.8,8.2,110.63,36.4,31.7,32.0,55.1,-80.2,65.5,19.36,83.1,36,0,0,0,0,0,0
2025-03-15 04:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9574,60,3928,2.0,0,0,84.06,18.36,66.67,54.84,17.256,80.18,35.51,16.31,4.05,24.92,77.6,117.22,0.637,0.322,5.4,0,0,1.42,0.79,3.9,24.22,66.61,52.38,502,919.8,43.6,245,91,0.207,124.0,10.7,95.46,35.6,47.4,16.9,68.6,-71.0,56.7,21.2,101.0,36,0,0,0,0,0,0
2025-03-15 05:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9744,60,3928,2.0,0,0,87.9,23.98,66.67,49.82,18.043,84.14,37.39,17.12,3.69,33.85,71.26,128.65,0.29,0.118,0.0,4,0,1.78,0.23,4.52,24.42,60.45,52.54,385,898.6,41.8,264,70,0.278,135.06,7.0,158.05,44.3,40.0,15.7,68.8,-71.8,56.6,16.24,109.2,36,0,0,0,0,0,0
2025-03-15 06:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9757,60,3928,2.0,0,0,90.89,24.38,66.67,54.86,23.013,86.96,39.04,17.69,6.5,42.44,80.51,127.44,0.337,0.078,1.0,0,0,1.76,0.38,4.5,18.9,62.61,50.85,520,906.0,42.0,245,101,0.33,145.39,8.8,131.45,42.6,15.9,41.5,54.7,-75.8,71.4,19.7,105.8,45,0,0,0,0,0,0
2025-03-15 07:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9736,60,3928,2.0,0,0,107.6,24.3,66.67,55.84,32.145,102.88,34.96,14.56,3.86,29.55,69.5,126.26,0.4,0.148,0.4,5,0,1.58,0.01,4.32,27.05,69.34,48.78,328,929.2,45.8,305,107,0.232,101.46,12.5,127.26,28.1,24.3,47.6,52.1,-72.0,50.9,16.12,93.6,53,0,0,0,0,0,0
2025-03-15 08:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9524,60,3928,2.0,0,0,92.94,23.3,66.67,61.1,31.56,88.73,27.81,13.05,3.23,29.7,56.64,96.95,0.547,0.274,3.0,3,0,1.61,0.33,3.76,21.7,60.75,51.31,442,899.6,42.7,354,163,0.404,114.35,15.5,107.39,31.4,61.4,7.2,74.2,-70.6,62.8,15.28,70.0,60,0,0,0,0,0,0
2025-03-15 09:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9855,60,3928,2.0,0,0,96.18,20.11,66.67,55.55,31.498,92.33,34.95,15.08,4.99,35.74,67.83,119.52,0.0,0.029,0.2,0,0,1.67,0.06,4.49,22.0,65.81,52.34,396,917.1,43.5,372,157,0.233,123.27,15.4,151.74,44.1,37.1,18.9,63.7,-82.6,57.1,16.84,83.8,58,0,0,0,0,0,0
2025-03-15 10:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9683,60,3928,2.0,0,0,100.72,22.51,66.67,46.4,40.218,96.46,30.91,15.26,6.53,25.23,62.53,102.01,0.24,0.113,1.8,2,0,1.7,0.05,4.27,21.54,57.1,49.27,343,887.0,40.7,402,188,0.409,121.36,19.5,130.31,34.0,47.4,18.5,63.8,-74.1,64.8,19.09,81.3,70,0,0,0,0,0,0
2025-03-15 11:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.971,60,3928,2.0,0,0,102.82,21.49,66.67,67.17,46.27,98.53,25.99,11.6,4.53,30.04,52.26,74.24,0.179,0.048,0.2,1,0,1.55,0.61,4.6,18.55,55.72,52.2,423,882.2,44.5,434,209,0.484,83.01,17.0,60.78,36.3,28.7,35.0,59.3,-76.5,61.9,22.42,105.0,82,0,0,0,0,0,0
2025-03-15 12:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9754,60,3928,2.0,0,0,102.63,22.61,66.67,49.65,46.183,98.42,32.19,13.93,8.07,30.31,68.93,80.87,0.105,0.013,0.2,0,0,1.3,0.18,4.31,21.47,56.38,52.14,288,884.5,43.3,518,244,0.465,100.0,20.5,109.71,34.6,59.6,5.8,59.0,-72.6,63.0,12.72,103.6,88,0,0,0,0,0,0
2025-03-15 13:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9758,60,3928,2.0,0,0,103.61,24.15,66.67,62.86,46.625,99.47,30.81,13.23,6.82,35.55,56.97,110.33,0.0,0.0,0.0,0,0,1.13,0.17,4.38,25.25,55.99,46.54,490,883.2,42.1,459,192,0.484,114.29,21.6,134.38,31.3,24.4,44.3,80.5,-73.9,51.1,17.69,70.2,90,0,0,0,0,0,0
2025-03-15 14:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9803,60,3928,2.0,0,0,92.34,28.23,66.67,56.66,41.552,88.49,34.0,15.87,7.26,25.59,71.03,119.9,0.178,0.0,0.0,1,0,1.2,0.0,4.18,26.54,58.08,50.31,480,890.4,46.9,509,186,0.394,125.25,18.4,143.83,40.1,32.1,27.9,37.1,-75.3,56.3,18.11,87.9,85,0,0,0,0,0,0
2025-03-15 15:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9789,60,3928,2.0,0,0,100.91,22.72,66.67,59.68,42.35,96.76,25.67,11.52,4.03,19.4,50.54,94.17,0.112,0.038,0.5,0,0,1.42,0.2,4.38,25.97,60.0,50.13,502,897.0,43.7,406,181,0.346,83.05,19.6,108.93,30.5,31.2,38.3,48.7,-78.8,58.5,19.17,118.2,74,0,0,0,0,0,0
2025-03-15 16:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.975,60,3928,2.0,0,0,90.39,20.97,66.67,46.63,30.679,86.52,28.64,13.36,4.95,31.5,55.86,88.54,0.292,0.082,1.0,0,0,1.26,0.0,4.46,19.28,57.44,50.82,379,888.2,44.6,409,153,0.337,96.44,13.4,95.85,36.6,51.4,12.0,68.2,-79.8,62.7,21.24,125.4,60,0,0,0,0,0,0
2025-03-15 17:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9651,60,3928,2.0,0,0,86.17,23.94,66.67,55.0,25.724,82.5,33.83,14.88,4.89,27.65,68.6,117.02,0.266,0.152,0.2,6,0,1.67,0.0,4.43,20.76,68.58,51.08,430,926.6,45.8,331,137,0.394,111.61,11.2,125.4,34.6,48.8,16.7,53.7,-81.1,61.5,19.84,73.2,53,0,0,0,0,0,0
2025-03-15 18:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9644,60,3928,2.0,0,0,82.49,25.26,66.67,58.8,20.872,78.73,32.16,14.81,3.36,35.56,66.15,116.71,0.585,0.251,2.2,0,0,1.51,0.58,3.51,16.09,57.68,49.0,465,889.0,42.9,256,113,0.209,108.04,12.4,126.1,31.1,40.7,28.2,61.4,-73.1,60.0,19.08,101.1,44,0,0,0,0,0,0
2025-03-15 19:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9539,60,3928,2.0,0,0,89.54,22.87,66.67,51.42,18.362,85.58,31.37,14.87,1.46,29.23,63.54,108.11,0.435,0.326,2.2,3,0,1.75,0.2,4.31,25.31,57.99,45.86,467,890.1,44.2,243,87,0.271,105.88,9.2,125.54,43.7,51.2,5.1,50.8,-81.6,56.5,12.74,78.1,36,0,0,0,0,0,0
2025-03-15 20:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9833,60,3928,2.0,0,0,84.6,23.26,66.67,40.21,13.295,81.02,32.38,14.94,2.95,33.88,64.22,103.4,0.242,0.096,1.2,4,0,1.5,0.11,4.68,21.02,61.44,50.14,466,902.0,46.1,157,49,0.141,114.13,4.7,131.05,36.9,33.2,29.9,73.5,-74.0,66.5,21.19,84.0,27,0,0,0,0,0,0
2025-03-15 21:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9873,60,3928,2.0,0,0,83.28,18.99,66.67,54.56,9.297,79.95,32.1,14.86,2.39,29.42,66.27,105.95,0.0,0.008,0.1,4,0,1.33,0.0,4.61,24.5,55.07,45.92,518,880.0,45.3,141,41,0.238,107.12,3.4,109.55,36.6,42.9,20.5,66.3,-74.5,61.2,19.99,91.8,19,0,0,0,0,0,0
2025-03-15 22:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.972,60,3928,2.0,0,0,87.18,20.93,66.67,57.58,6.173,83.36,38.43,16.34,0.2,40.36,78.13,120.63,0.402,0.22,3.8,0,0,1.22,0.33,4.13,20.82,57.81,51.11,388,889.4,40.2,89,25,0.121,122.2,2.9,138.18,37.3,46.9,15.8,72.7,-85.3,57.4,18.57,60.8,12,0,0,0,0,0,0
2025-03-15 23:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.98,60,3928,2.0,0,0,78.35,23.75,66.67,56.51,16.064,75.1,33.97,14.82,4.31,31.29,65.73,105.61,0.159,0.082,0.4,0,0,1.11,0.04,4.55,20.42,53.9,55.09,446,876.0,43.1,207,71,0.236,125.07,6.8,130.17,38.7,45.4,15.8,73.1,-73.7,53.4,20.83,97.1,36,0,0,0,0,0,0
2025-03-16 00:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9744,60,3928,2.0,0,0,80.12,23.11,66.67,54.93,16.426,76.68,42.08,20.15,4.8,40.04,81.6,139.3,0.305,0.113,0.0,1,0,1.22,0.13,4.32,15.69,55.41,49.11,339,881.2,42.0,224,85,0.285,150.94,6.9,146.55,39.3,44.2,16.4,69.5,-70.7,50.0,15.57,89.1,36,0,0,0,0,0,0
2025-03-16 01:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9703,60,3928,2.0,0,0,89.06,22.48,66.67,48.77,18.257,85.18,30.44,13.07,3.15,26.45,63.6,108.5,0.375,0.164,1.6,8,0,1.41,0.36,4.46,25.76,63.97,48.36,358,910.7,43.5,240,67,0.267,116.07,6.2,109.75,35.9,45.7,18.4,36.9,-74.5,62.2,27.72,134.0,36,0,0,0,0,0,0
2025-03-16 02:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9891,60,3928,2.0,0,0,91.08,21.37,66.67,50.71,18.671,87.41,25.74,11.32,1.38,27.4,54.75,78.29,0.034,0.0,0.0,0,0,1.31,0.0,4.37,26.61,72.32,49.81,467,939.5,43.8,221,92,0.219,105.31,10.6,65.96,37.0,24.2,38.9,52.9,-71.0,53.2,22.81,86.5,36,0,0,0,0,0,0
2025-03-16 03:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9922,60,3928,2.0,0,0,79.75,22.92,66.67,49.92,16.347,76.45,26.74,12.6,3.04,23.67,52.26,96.62,0.147,0.0,0.0,8,0,1.1,0.0,4.55,16.68,65.78,55.91,459,916.9,44.7,266,80,0.155,93.94,8.0,132.09,33.8,66.2,0.0,80.4,-76.0,48.2,12.26,117.5,36,0,0,0,0,0,0
2025-03-16 04:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9712,60,3928,2.0,0,0,89.05,22.09,66.67,53.4,18.252,85.02,37.15,16.8,4.41,41.71,76.4,102.3,0.544,0.2,2.1,0,0,1.74,0.51,4.41,26.0,63.56,44.55,413,909.3,44.9,196,95,0.176,130.88,7.8,123.55,40.1,48.0,11.9,59.0,-71.7,55.0,13.24,111.1,36,0,0,0,0,0,0
2025-03-16 05:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9631,60,3928,2.0,0,0,95.65,22.27,66.67,41.53,19.602,91.46,39.09,17.23,3.08,29.97,78.49,142.33,0.388,0.234,2.3,1,0,1.51,0.3,4.36,23.45,69.1,49.85,419,928.4,44.9,265,96,0.271,138.62,10.3,152.45,36.6,48.2,15.3,51.7,-76.4,59.4,20.8,107.9,36,0,0,0,0,0,0
2025-03-16 06:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.955,60,3928,2.0,0,0,81.03,20.4,66.67,52.24,20.486,77.51,36.92,15.94,4.78,38.49,72.46,114.17,0.366,0.248,1.8,6,0,1.51,0.48,4.84,26.76,52.84,48.51,428,872.3,40.4,258,104,0.405,138.87,10.1,133.1,29.9,30.6,39.5,71.7,-74.1,67.5,23.88,91.1,44,0,0,0,0,0,0
2025-03-16 07:00:00,1,CT4-0001,Cell Tower 4G,Northeast,4G-LTE-20.3.1,99.9788,60,3928,2.0,0,0,90.48,22.16,66.67,52.77,26.989,86.72,38.39,17.41,5.64,35.84,81.66,126.26,0.171,0.064,0.9,0,0,1.43,0.23,4.77,20.65,60.03,52.59,453,897.1,44.6,291,110,0.295,125.78,10.6,144.24,36.2,38.5,25.3,72.1,-78.5,69.9,26.77,128.1,53,0,0,0,0,0,0
